aging_step,sample_id,filename,excitation_nm,blue_430_450,green_510_550,red_660_690,red_670_680,red_blue_ratio,green_blue_ratio,red_fraction,green_fraction,blue_fraction
0,W0,20210512_1335_AS0_X1K0Q0W0.csv,370.0,2.684462016181818,25.154279799047618,190.104054685,208.66927845,70.8164442142391,9.370324347317418,0.8722658318460533,0.11541689013293781,0.012317278016420583
0,T0,20210512_1530_AS0_T0W1U1V0.csv,360.0,7.423186735545454,36.707520075238094,134.48805416375,172.84874343333334,18.117293682192486,4.9449813642059555,0.7529335296540973,0.20550764026554935,0.04155883007475487
0,W1,20210512_1530_AS0_T0W1U1V0.csv,360.0,2.859395287272727,25.968341555238094,145.956105475625,158.99930065,51.04439602115754,9.081759930759615,0.8350663513228266,0.14857403985788797,0.016359608813564068
0,U1,20210512_1530_AS0_T0W1U1V0.csv,360.0,5.267489389909091,31.41757529190476,208.60820127,250.30439503333335,39.60296562343855,5.9644306728224,0.8504440611513941,0.12808168691409752,0.021474251930431627
0,V0,20210512_1530_AS0_T0W1U1V0.csv,360.0,6.076608831181818,29.27839569857143,174.78512359125,213.95159913333333,28.763596344326984,4.818213004515377,0.8317551014805378,0.1393279615855805,0.028916936929123113
0,T0,20210512_1530_AS0_T0W1U1V0.csv,370.0,6.998157067727273,38.81341807,187.266849279375,241.00111898333333,26.759452158657034,5.546234199778948,0.8034499535806487,0.16652514348722153,0.030024902927839398
0,W1,20210512_1530_AS0_T0W1U1V0.csv,370.0,2.331305211181818,23.360587165238094,172.71341799625,188.59532671666665,74.08443008395766,10.020389884246612,0.8705080406918916,0.11774174351100558,0.011750215792062806
0,U1,20210512_1530_AS0_T0W1U1V0.csv,370.0,4.462915073727273,30.598998660952383,257.4345076125,309.63418325,57.68303974017066,6.856280737724385,0.8801287428609497,0.10461324114638716,0.015258015989244336
0,V0,20210512_1530_AS0_T0W1U1V0.csv,370.0,5.462047967090909,29.15512203047619,223.446018234375,274.7887192,40.908834843585915,5.33776382060344,0.8658577760136804,0.11297667920059627,0.0211655447818484
0,D2,20210513_0735_AS0_D2E2M0X2.csv,360.0,4.214778271636364,26.113045101904763,182.864071614375,208.45598603333332,43.38640369330571,6.195591656965369,0.8577440133166514,0.12248610625306551,0.019769880425592593
0,E2,20210513_0735_AS0_D2E2M0X2.csv,360.0,5.847084522181818,30.759350912857144,185.109213833125,226.26787315,31.658378307894512,5.26063045452929,0.8348946700122256,0.1387333326007815,0.02637199738248258
0,M0,20210513_0735_AS0_D2E2M0X2.csv,360.0,5.278937838272728,21.933891204285715,187.119951963125,214.80333453333333,35.446515503752224,4.1549819058501205,0.8730346850549666,0.10233568146349839,0.024629633476869396
0,X2,20210513_0735_AS0_D2E2M0X2.csv,360.0,15.804890545454546,42.97011311952381,132.06535124375,183.20553461666668,8.355980122454929,2.7187858715771456,0.6920200463168275,0.22516261374513588,0.08281733993279673
0,D2,20210513_0735_AS0_D2E2M0X2.csv,370.0,3.4310363423636363,23.57220340857143,212.793073655625,243.4043986,62.02005818656298,6.870286715022751,0.8873909303766481,0.09830094163502795,0.014308127984153847
0,E2,20210513_0735_AS0_D2E2M0X2.csv,370.0,5.261357329,30.580070586190477,238.289284465625,292.93747963333334,45.29045824485466,5.812201808043795,0.8692542415084462,0.11155288045068756,0.019192878037218475
0,M0,20210513_0735_AS0_D2E2M0X2.csv,370.0,4.358897079272727,20.591365269047618,233.724832544375,270.0641021833333,53.620176902582735,4.723985193924161,0.9035459429924095,0.07960319982683221,0.016850857176892314
0,X2,20210513_0735_AS0_D2E2M0X2.csv,370.0,15.811704723636364,48.13672056666667,194.5151462425,270.0597279666667,12.30197183858513,3.0443725964389152,0.7525824435845515,0.18624179910928426,0.06117575730229526
0,B2,20210513_0905_AS0_B2C2J2L2.csv,360.0,6.652324199909091,24.839107694761903,187.70309067125,233.50959526666668,28.216167012064584,3.7338991523244536,0.8563311184655332,0.11331992881883451,0.030348952711070184
0,C2,20210513_0905_AS0_B2C2J2L2.csv,360.0,6.074809247818182,26.049790517619048,158.40724920374998,196.71748096666667,26.076086131357485,4.2881660066424105,0.8313951187684963,0.13672144924020077,0.031883431986054554
0,J2,20210513_0905_AS0_B2C2J2L2.csv,360.0,6.790289792272727,26.111602056666666,218.39764809125,260.31192015,32.16322936726807,3.8454326474454654,0.8690730120013779,0.10390628674758998,0.027020701247052945
0,L2,20210513_0905_AS0_B2C2J2L2.csv,360.0,5.680981224272728,28.15575617857143,194.348112585,239.30502065,34.210307142085284,4.956143148883537,0.8517134796394309,0.12339012068482176,0.024896399671364984
0,B2,20210513_0905_AS0_B2C2J2L2.csv,370.0,5.831088282818182,25.060316993333334,247.8484106125,307.71614075,42.504657543996146,4.2977083819632895,0.8891747661576239,0.08990576718775728,0.020919466651031348
0,C2,20210513_0905_AS0_B2C2J2L2.csv,370.0,5.642129638,26.913488933333333,212.163447383125,263.88500723333334,37.60343362488361,4.770094034582202,0.8669673797371439,0.10997708261207526,0.023055537646694567
0,J2,20210513_0905_AS0_B2C2J2L2.csv,370.0,5.422690456636364,23.77833738714286,260.352479931875,311.46065266666665,48.011680173490326,4.384970444635583,0.8991515313732503,0.08212070221399,0.01872776640930605
0,L2,20210513_0905_AS0_B2C2J2L2.csv,370.0,5.119955821363637,28.24109022952381,251.598253015625,310.03326673333333,49.14070779998922,5.515885528966588,0.8829269788315153,0.09910569797840828,0.01796732318656714
0,O0,20210513_1030_AS0_O0R2T2R1.csv,360.0,6.455414642,27.591080891904763,192.326924568125,241.96422578333332,29.793117127910108,4.274098941393866,0.849600295302297,0.12188304121282076,0.028516663480464867
0,R2,20210513_1030_AS0_O0R2T2R1.csv,360.0,3.117371505090909,16.51832090047619,164.97365690125,175.998422,52.92075602119108,5.29879767881425,0.8936365223094602,0.08947716333116798,0.016886314353955136
0,T2,20210513_1030_AS0_O0R2T2R1.csv,360.0,6.723684267636364,36.94466608952381,132.61983836,169.08168285,19.724281072897064,5.49470567228413,0.7522899822405306,0.20956971852827253,0.038140299225524525
0,R1,20210513_1030_AS0_O0R2T2R1.csv,360.0,3.5270625460909093,16.912961414761906,173.298534866875,187.8803215,49.13395567929753,4.795197473521293,0.8944968720453704,0.08729785912010217,0.018205268829365896
0,O0,20210513_1030_AS0_O0R2T2R1.csv,370.0,5.6946435408181815,27.81072425857143,253.6431844325,319.3222300333333,44.54066045923517,4.8836637542535355,0.8833169537514669,0.09685134764676007,0.019831698598290634
0,R2,20210513_1030_AS0_O0R2T2R1.csv,370.0,2.455814675727273,14.521072114761905,196.48382162812499,209.28955333333334,80.0075931991611,5.912934820518838,0.9204683291966007,0.06802690866281982,0.011504762135894873
0,T2,20210513_1030_AS0_O0R2T2R1.csv,370.0,6.418754144181818,38.87575967,184.726536753125,235.75756326666666,28.779188698446777,6.056589610801926,0.8030853536957863,0.16900957357576932,0.0279050727240971
0,R1,20210513_1030_AS0_O0R2T2R1.csv,370.0,2.774398847090909,15.09214601047619,209.739851949375,228.34648895,75.59830559102886,5.439789603741092,0.9215024484850346,0.06630809248832836,0.012189459022243523
0,N1,20210513_1225_AS0_N1U2Q2R0.csv,360.0,7.4713697,27.627964382857144,164.1628310625,208.48321533333333,21.972253767676325,3.6978446373975173,0.823853494424911,0.13865133083626052,0.03749517473381018
0,U2,20210513_1225_AS0_N1U2Q2R0.csv,360.0,5.263958194181818,30.313105718095237,197.68284439375,238.5445938,37.55403007848584,5.758614448314063,0.8474788737957963,0.12995420403833727,0.02256692216157936
0,Q2,20210513_1225_AS0_N1U2Q2R0.csv,360.0,8.154766689545454,36.75839633095238,162.523270843125,219.04929606666667,19.929849253879045,4.507596320759202,0.7834846936733928,0.17720318290345102,0.03931212341833556
0,R0,20210513_1225_AS0_N1U2Q2R0.csv,360.0,3.4607987404545453,15.94726953,166.69930076125,182.08375295000002,48.16786910041109,4.607973685085627,0.8957157453123527,0.08568854426821539,0.018595710414058785
0,N1,20210513_1225_AS0_N1U2Q2R0.csv,370.0,7.104386676454546,29.84094074857143,229.877241851875,291.8420461,32.357084754603825,4.200354246379962,0.8615359730400216,0.11183814333746071,0.026625883618769844
0,U2,20210513_1225_AS0_N1U2Q2R0.csv,370.0,4.4880922925454545,29.40558052047619,244.37671589125,295.14842476666666,54.45002016618511,6.551910833644351,0.8781987800724285,0.10567268999512891,0.016128529928849132
0,Q2,20210513_1225_AS0_N1U2Q2R0.csv,370.0,7.8342680929999995,41.42250369904762,226.08943462375,305.55957793333334,28.859037233727584,5.2873482502815685,0.8211096770351485,0.15043789503438978,0.028452427926830035
0,R0,20210513_1225_AS0_N1U2Q2R0.csv,370.0,2.638971903090909,14.184945152380953,201.8810753725,220.69594573333333,76.49989568268835,5.3751785422162275,0.9230748376174553,0.06485880818192916,0.012066354196043147
0,L0,20210513_1355_AS0_L0P0O1L1.csv,360.0,5.455788720727273,26.037239527619047,179.78448915250002,221.95761361666666,32.95297862919831,4.772406127812038,0.8509399928746461,0.12323715200655568,0.025822855114065228
0,P0,20210513_1355_AS0_L0P0O1L1.csv,360.0,1.9314330707272727,16.099695887142857,150.542440170625,160.6281166,77.9433894833309,8.335621939384607,0.8930370339076174,0.09550545776707953,0.011457508319371118
0,O1,20210513_1355_AS0_L0P0O1L1.csv,360.0,6.576892636090909,27.275799342857145,192.877689120625,243.01289621666666,29.326567995481017,4.147216755376712,0.8506918578109227,0.12030059319998296,0.029007548984683842
0,L1,20210513_1355_AS0_L0P0O1L1.csv,360.0,5.757514671909091,28.539266222857144,194.316477531875,239.69013213333335,33.75006206170778,4.956872512569239,0.8499790382602784,0.12483644395405945,0.025184517781287875
0,L0,20210513_1355_AS0_L0P0O1L1.csv,370.0,4.842795567090909,26.313770657142857,232.26736307,286.58849081666665,47.96142224140233,5.433591050285874,0.881724616633765,0.09989134520748706,0.018384038154951828
0,P0,20210513_1355_AS0_L0P0O1L1.csv,370.0,1.4895376238727271,13.813133830095238,173.61213684625,185.81929145,116.5543816733627,9.273437340178294,0.918996972272452,0.07311832224433505,0.007884705477919508
0,O1,20210513_1355_AS0_L0P0O1L1.csv,370.0,5.733239043818182,27.28590138761905,253.77318762625,321.49826303333333,44.263493226506114,4.75924711569119,0.8848674207711706,0.09514167123060366,0.019990907994738866
0,L1,20210513_1355_AS0_L0P0O1L1.csv,370.0,5.135385274818182,28.75025522142857,251.328942545,310.66553496666666,48.94062062460497,5.5984612015011885,0.8811924687166943,0.10080219221178466,0.01800533906801503
0,O2,20210513_1518_AS0_O2M1M2S2.csv,360.0,6.923091671636364,27.68361346,195.011765484375,247.03773245,28.168306113172278,3.998735647170461,0.8492860568244178,0.12056353038852204,0.030150412782705232
0,M1,20210513_1518_AS0_O2M1M2S2.csv,360.0,5.573029973363636,22.333480743809524,189.700663329375,218.38767751666666,34.03905311868276,4.007421608450922,0.871757395681838,0.1026320976850219,0.02561050662854481
0,M2,20210513_1518_AS0_O2M1M2S2.csv,360.0,4.8368662704545455,20.94639796190476,173.129487288125,197.21037675,35.793730397276704,4.330572065951649,0.8703790278092127,0.10530445032651599,0.024316521859244013
0,S2,20210513_1518_AS0_O2M1M2S2.csv,360.0,2.4870920398181817,19.037754103809522,189.310096988125,200.57921475,76.11704507962135,7.65462387051291,0.8979066476135574,0.09029695846870296,0.01179639391299657
0,O2,20210513_1518_AS0_O2M1M2S2.csv,370.0,6.205635851090909,28.146645136666667,260.279662613125,329.9308268166667,41.94246469125757,4.535658521951947,0.8834061216553776,0.09553154621516341,0.02106233212606502
0,M1,20210513_1518_AS0_O2M1M2S2.csv,370.0,4.490507797818182,20.87038676,236.428505424375,273.8919932,52.65072816187928,4.647667412022465,0.9031248226228934,0.0797220466578856,0.017153130715401282
0,M2,20210513_1518_AS0_O2M1M2S2.csv,370.0,4.109382174181818,19.802967162380952,219.680849076875,251.03318533333334,53.458364228962296,4.818964583527638,0.9018349055178485,0.08129523850123735,0.016869855976808977
0,S2,20210513_1518_AS0_O2M1M2S2.csv,370.0,1.9641973863636364,16.510962077142857,209.085088250625,221.17869058333332,106.44810424641736,8.405958679796443,0.9188120084680415,0.07255644271319261,0.008631548814371537
0,A1,20210514_0742_AS0_A1A2B0B1.csv,360.0,3.846989046272727,27.431153525714286,164.54667758875001,193.17126208333332,42.77284795115371,7.130551501091807,0.8402748816664122,0.14008006494303507,0.01964505338544621
0,A2,20210514_0742_AS0_A1A2B0B1.csv,360.0,3.6035664298181818,27.77039082857143,169.763396505625,198.42218526666665,47.10982848929486,7.706362949514496,0.844017251534276,0.13806680016788483,0.01791594829286741
0,B0,20210514_0742_AS0_A1A2B0B1.csv,360.0,7.790269721636363,27.497705732380954,211.064023258125,264.59825643333335,27.093288265081693,3.529750151330479,0.8567579088485197,0.11161957636235739,0.03162251478506382
0,B1,20210514_0742_AS0_A1A2B0B1.csv,360.0,6.933203567181818,26.22514733857143,200.672810325,250.63044738333332,28.943735511522704,3.782543968408068,0.8581953289198716,0.11215420220480934,0.029650468871042494
0,A1,20210514_0742_AS0_A1A2B0B1.csv,370.0,3.4263229153636363,26.667490278095237,204.770189999375,242.40491486666667,59.7638328312318,7.783122294380092,0.8718670686643182,0.11354439128795096,0.014588540043473087
0,A2,20210514_0742_AS0_A1A2B0B1.csv,370.0,3.140515490090909,26.63183711857143,208.45861551625,243.8995717,66.37719702628772,8.480084621178044,0.8750273617075395,0.11178998821217773,0.0131826500760852
0,B0,20210514_0742_AS0_A1A2B0B1.csv,370.0,6.852012851,27.52717871904762,276.45315314125,347.98236338333334,40.34626891579129,4.0173857395805745,0.8893963509400267,0.08855956977233632,0.022044079284419815
0,B1,20210514_0742_AS0_A1A2B0B1.csv,370.0,6.239170464727272,26.77990958761905,266.868809695625,333.5705134166667,42.77312363263299,4.292222777807599,0.8898952535863126,0.08929973667838287,0.020805009731969925
0,C0,20210514_0909_AS0_C0C1D0D1.csv,360.0,5.979157534545455,25.155204864761906,152.015852924375,188.94637425,25.424292974496314,4.2071487020064104,0.8300064111575658,0.13734739443340338,0.03264619440357093
0,C1,20210514_0909_AS0_C0C1D0D1.csv,360.0,6.193421493818182,25.809974578571428,157.663790464375,196.82891591666666,25.456654386640206,4.167320858134026,0.8312655095613104,0.13608033656065438,0.03265415387276285
0,D0,20210514_0909_AS0_C0C1D0D1.csv,360.0,4.118813731454545,26.49829246904762,182.754264109375,206.34048206666665,44.37060667962407,6.433476770326382,0.8565078990827414,0.12418860332780458,0.019303497584767484
0,D1,20210514_0909_AS0_C0C1D0D1.csv,360.0,4.804920391636363,28.83433142190476,202.67144250625,231.1699117,42.17997925977047,6.001000862801796,0.8576482037292992,0.12201873260446788,0.02033306366200125
0,C0,20210514_0909_AS0_C0C1D0D1.csv,370.0,5.407003316181818,26.299584797142856,204.55841469875,254.10291798333333,37.83212302621035,4.863985326876117,0.8658007418076645,0.11131392497411159,0.022885333213991353
0,C1,20210514_0909_AS0_C0C1D0D1.csv,370.0,5.7701854921818185,26.801530111428573,211.440523621875,264.30392201666666,36.6436267727819,4.64482990071946,0.8665160579327408,0.1098368270230582,0.023647115040102938
0,D0,20210514_0909_AS0_C0C1D0D1.csv,370.0,3.3940606335454544,23.943917592380952,211.29236578,238.82980091666667,62.2535624818904,7.0546522795364295,0.8854379633038919,0.10033894763897237,0.014223089052945167
0,D1,20210514_0909_AS0_C0C1D0D1.csv,370.0,3.9718038602727272,26.557216736666668,239.8481240175,273.27678935,60.387706038596505,6.686437111261747,0.88708727344036,0.09822286116098797,0.014689865394953672
0,E0,20210514_1041_AS0_E0E1F1F2.csv,360.0,6.042882745909091,29.21991638904762,173.987232214375,214.51982118333333,28.79209137449651,4.835426668504115,0.8314800771670193,0.13964115656511847,0.02887876626308334
0,E1,20210514_1041_AS0_E0E1F1F2.csv,360.0,5.903638514545454,30.445294970952382,179.762643814375,220.47574871666666,30.44946660284572,5.1570391531906745,0.8318047837118302,0.14087766768999202,0.027317548593550574
0,F1,20210514_1041_AS0_E0E1F1F2.csv,360.0,1.2036819024727272,14.833811851190475,120.8855041325,112.916353855,100.42977615907888,12.32369765499808,0.8828721690137143,0.10833689066182194,0.00879094031716037
0,F2,20210514_1041_AS0_E0E1F1F2.csv,360.0,1.3645182468454546,15.35628250752381,124.497439385,119.5631803,91.23911650253034,11.253995710039828,0.8815960265561377,0.1087414946699509,0.00966247876683026
0,E0,20210514_1041_AS0_E0E1F1F2.csv,370.0,5.380723628272727,29.14521844,225.6073505875,278.6647745833333,41.928812206620194,5.416598295709037,0.8672759579650298,0.1120395553461703,0.020684486684955806
0,E1,20210514_1041_AS0_E0E1F1F2.csv,370.0,5.098720030181818,30.16267058952381,231.85170555062498,283.89142606666667,45.47253117109957,5.9157338322285735,0.8679907832070937,0.11292097250887688,0.019088244280285747
0,F1,20210514_1041_AS0_E0E1F1F2.csv,370.0,0.982293112790909,12.947622594761905,135.75243043999998,127.47039669,138.19951349969074,13.181017369442678,0.9069368160843229,0.08650066576262767,0.006562518146368635
0,F2,20210514_1041_AS0_E0E1F1F2.csv,370.0,1.1292293830454545,13.997186707142857,144.9760386975,139.42350642333332,128.38493289833158,12.395344032758036,0.9055203987274715,0.08742643406446882,0.007053167201813809
0,G0,20210514_1224_AS0_G0G2H0H1.csv,360.0,6.243868221,23.79712022952381,174.49382281125,218.04856108333334,27.946429458012673,3.8112784228334102,0.8531253028956085,0.11634753068489025,0.03052716641461223
0,G2,20210514_1224_AS0_G0G2H0H1.csv,360.0,6.209303509,24.968914394761903,181.27041244687499,224.4974645,29.193356735572905,4.021210165447671,0.8532434977191573,0.11752918507139493,0.029227317204740727
0,H0,20210514_1224_AS0_G0G2H0H1.csv,360.0,1.8233480020000001,26.130821862857143,124.51943182375,135.70843122,68.29164351449919,14.3312312404782,0.8166622316513262,0.17137931794942485,0.011958450392690388
0,H1,20210514_1224_AS0_G0G2H0H1.csv,360.0,2.0315535284545456,28.15679550190476,139.649132011875,153.28367741333332,68.74007009274797,13.859735957567711,0.8222515498585706,0.165786699902462,0.011961750233079516
0,G0,20210514_1224_AS0_G0G2H0H1.csv,370.0,5.669883836272727,25.234389803809524,243.739749906875,306.06298573333333,42.98849092896343,4.450600846162578,0.8874751642440678,0.0918803528939824,0.020644482858308673
0,G2,20210514_1224_AS0_G0G2H0H1.csv,370.0,5.594168012909091,25.831451416666667,246.921491620625,306.9623387666667,44.13909110464511,4.617568037363284,0.8870991715635406,0.09280301605830242,0.020097812374564466
0,H0,20210514_1224_AS0_G0G2H0H1.csv,370.0,1.5076863007272727,23.775354975714286,146.965895645,161.31112288333333,97.477768071932,15.769430914425751,0.8532180126671798,0.13802903751109713,0.008752949815917517
0,H1,20210514_1224_AS0_G0G2H0H1.csv,370.0,1.7062441329181819,24.94182196,161.429453375,177.38912200000001,94.61099391697067,14.617967888759354,0.8583133903022256,0.13261458376540267,0.009072025927054812
0,I1,20210514_1401_AS0_I1I2J0J1.csv,360.0,6.8553203669090905,27.566505160000002,203.24704241625,248.56995898333332,29.648073541199278,4.021184084852322,0.8551689759552498,0.11598702597631266,0.028843998064230127
0,I2,20210514_1401_AS0_I1I2J0J1.csv,360.0,6.158176291909091,27.169936407619048,196.02541326875001,236.77163186666667,31.831731334886584,4.412010165883723,0.8546867219081148,0.11846312932315005,0.026850148764375123
0,J0,20210514_1401_AS0_I1I2J0J1.csv,360.0,6.919790311181818,25.101784207142856,210.809994931875,254.01262155,30.464795235306248,3.627535383977298,0.8681325719234383,0.10337117312988994,0.02849625494255369
