eem_mean,eem_max,eem_std,eem_total,chlorophyll_mean,chlorophyll_max,uv_mean,mid_ex_mean,chlorophyll_ratio,aging_step,filename
19.639752568987994,731.5819702,54.23774639837628,630161.1009285487,35.81365539506195,476.63974,0.581821972103741,4.526121950523693,61.55326127158299,3,20210602_0751_AS3_V2W1Q1K1.csv
18.585970390411546,727.4776611,51.45654530975085,590197.4897475187,24.076523513534184,342.1092529,1.0170150990284543,3.036983753830896,23.673480169303637,3,20210602_0914_AS3_I1F2A0C2.csv
18.949343730964905,661.0601196,52.54281696811116,601130.0311773997,31.278759505853184,439.3111267,0.8500415640128366,3.6984706956609803,36.796308400628796,3,20210602_1038_AS3_S1N1L1D1.csv
18.790151478769474,642.1064453,50.410984803428754,597977.7806603598,28.681229513629365,389.2203369,0.6080749407834302,4.288467269814271,47.16648545296603,3,20210602_1201_AS3_W2V0Q0I2.csv
18.15409411884671,729.1261597,51.441599343430006,573397.0627437733,26.063909548863705,371.0316467,0.6532356822976175,3.3709630636235137,39.89909195754782,3,20210602_1325_AS3_F1A1L0G0.csv
18.27666322254768,586.9528198,50.47238721317184,577268.4078841684,28.782769529712233,389.598877,0.5298076133255578,4.206370064625797,54.325807232131496,3,20210602_1448_AS3_T1Q2N2I0.csv
18.18783130877392,643.3792725,48.95751946058915,576026.8053801788,29.750710820173275,422.0907288,0.5365481715026374,3.676862119877781,55.447316619661315,3,20210602_1612_AS3_V2W1Q1K1.csv
18.588537191172996,601.4945068,52.252611780529136,586821.5305881404,25.225707434589847,358.4005737,0.7757723154247332,4.185297070165398,32.5164765076902,3,20210603_0741_AS3_A2D2B0O0.csv
18.207582836424493,617.9911499,50.598209237005456,574412.8233235199,25.71804018653255,362.7697144,0.6392492802009163,3.536285014441645,40.2310001326058,3,20210603_0905_AS3_T2R1L2G2.csv
18.718741632310838,667.1257935,52.15235488085704,594338.7655675014,35.51274970124781,481.1601563,0.8928453399909163,3.1666792816705973,39.77435997818987,3,20210603_1028_AS3_J0O2D0W0.csv
17.714764583442776,615.5042725,49.5873547312232,557696.2186159454,25.890873694127052,375.4293213,0.6055207660907849,3.425453512911375,42.75732158297195,3,20210603_1151_AS3_M2X2U1E0.csv
18.62665375420085,653.9887695,51.11652510811189,591712.9098096984,35.988304917039,469.6930237,0.68312195910102,3.2960350606335416,52.6813369475474,3,20210603_1315_AS3_H1P2T0R2.csv
18.739913398346594,586.1594238,53.42336976997054,591019.3887570549,25.549138975271234,371.1943359,0.6940112195447649,3.5156969762633707,36.813195700312875,3,20210603_1438_AS3_G1B1J2O1.csv
18.51562091437862,540.2518311,51.526724657145245,583741.9805676148,25.302713029977692,380.1435547,0.8214860389891714,3.8873158108480004,30.800773015426827,3,20210604_0722_AS3_B2C0C1E1.csv
18.34944855371055,716.7268066,51.4561227704535,580411.4072024183,35.65062005414199,464.4179077,0.7939160904346614,2.3684120922821794,44.904205169304696,3,20210604_0903_AS3_E2F0H0H2.csv
19.474931912356357,607.7850952,53.2767742404214,619672.8585192669,31.390491950208446,427.1356812,1.0302984402096773,4.1831079768276425,30.467082210663236,3,20210604_1027_AS3_J1K0K2M0.csv
19.428831245481554,659.0004883,53.670498211124354,616049.3811317291,38.21935357097801,474.2014771,0.5655607139874541,3.7677719226035378,67.57661354407722,3,20210604_1312_AS3_M1N0P0P1.csv
19.935259977979417,677.6654053,53.691367430786144,633582.4326201418,28.719271471905383,399.3106079,0.5639757271687291,4.0728253571791395,50.92198275314397,3,20210604_1444_AS3_R0S0S2U0.csv
16.14314994485963,564.9296265,45.65577473556698,503246.5563810541,10.866814985754583,180.5840607,0.7899666173082869,2.79297150826729,13.755869158230832,3,20210604_1608_AS3_U2V1X0X1.csv
19.15660561838988,661.2359009,52.4400697863913,608567.0472850096,23.74843703106964,363.8121338,0.6895955816571594,4.342563106270609,34.43770999358918,4,20210609_0752_AS4_V0S1Q0N2.csv
20.058232501555086,758.6671753,55.32587844029204,640820.4119596819,24.458645650376774,351.7833862,0.6737781213736573,3.0143005441258013,36.300203097247746,4,20210609_0916_AS4_K2I1F2C1.csv
18.13787976817688,635.1984863,51.626322663427096,572848.6567183305,38.68890934411458,457.6615906,0.7254751126431276,3.5463065636546856,53.32832978909933,4,20210609_1045_AS4_A1X1P0H1.csv
18.803402285293757,762.6446533,52.02865393445481,596387.5102826621,44.54338143461872,573.0568237,0.5637923963191793,3.7635530957676373,79.00530704626851,4,20210609_1209_AS4_W0Q1L1F0.csv
18.316415141135252,607.4721069,49.83109660776527,579677.9063866484,30.782618773468602,428.0352173,0.6959781208283268,3.8517239293575662,44.22865542134947,4,20210609_1332_AS4_T1A2V2D1.csv
18.580222052606587,654.6732178,51.7546475490306,587302.2388608416,21.194832090608287,325.8148193,0.9087112526126693,3.4389863686700677,23.323799272517192,4,20210609_1455_AS4_I2N0W2T2.csv
18.684829205812655,572.4916382,51.33552117021919,591187.9960719123,27.738936222940957,378.6553955,1.2558160252693067,3.546052236905036,22.088199849969232,4,20210610_0743_AS4_Q2O1L2I0.csv
18.77273822765636,646.0813599,51.954735819543444,593537.6645438112,33.62802107973721,459.0425415,0.7155335064733624,3.271496014361928,46.99647299641742,4,20210610_0907_AS4_G2D2A0W1.csv
18.62103977304644,622.197937,50.84071535101551,587475.1837998421,32.17837627629302,438.2542725,0.47489693168881275,3.3752260984799323,67.75722595133273,4,20210610_1030_AS4_T0R2L0M2.csv
18.364590142978717,563.5635986,51.300944652305255,577272.526554393,27.00048382328147,391.8746033,0.6964828977103187,3.39124263850808,38.76634479984512,4,20210610_1153_AS4_E2B1U1J2.csv
17.9725196190883,599.0871582,50.097461201551845,566242.203118996,30.812004388661396,429.099884,0.4935726357826295,4.16105851245765,62.425219517306516,4,20210610_1317_AS4_R1O0G0D0.csv
17.33150255301544,576.8816528,50.45756058818728,543689.2350880944,26.173561796397923,372.7434998,1.4912243058276495,4.270668467457383,17.5516092233885,4,20210610_1440_AS4_X0O2G1B2.csv
18.129503795147457,539.590332,50.36923731969624,570879.9450053982,25.564100861888484,378.6955261,0.7117289217195457,3.7228381772390193,35.91780649023124,4,20210611_0726_AS4_B0C0C2E0.csv
19.216157194997592,611.4098511,53.03988009149324,608863.9407234987,30.74569992366805,440.1722717,0.6488845923068527,4.189190569993395,47.38165533845112,4,20210611_1018_AS4_J0J1K0K1.csv
19.468044074803494,678.635437,53.716695831108964,617117.529127196,39.22595833622439,489.4067993,0.5637062155319005,4.061787253822882,69.58458397229592,4,20210611_1156_AS4_M0M1N1P1.csv
20.618611288741473,707.4641113,55.397816008932104,657692.4628882755,42.250844112046934,512.2504272,0.6467703503837052,4.16818752535,65.32487279024701,4,20210611_1320_AS4_P2R0S0S2.csv
17.68594969029081,585.180542,49.59961439655101,554507.5806396877,10.91441079614267,179.6789246,0.7170688383615618,3.797188982835801,15.220656659009457,4,20210611_1445_AS4_U0U2V1X2.csv
15.936700554117635,737.5812988,46.281560884126,496316.6653568855,1.3778078254551793,94.55153656,0.6652507026526016,2.1687377569617925,2.0710795331235268,4,20210617_1117_AS4_EFH_WhiteWine.csv
17.940217135538116,737.5812988,50.57803613642491,568059.035379679,34.28016565653785,446.3936768,0.6652507026892429,2.1687377569721114,51.528920193187524,4,20210618_0000_AS4_E1F1H0H2.csv
18.855625397684197,682.6144409,51.756968622457975,598496.4057478941,23.006223094782467,362.3595581,0.6261298511775698,4.390352924815292,36.74294656619457,5,20210623_0809_AS5_V0S2Q0N2.csv
19.04670612530586,714.6642456,52.866707591370634,604618.6392417093,30.567085237576332,425.4541321,0.5390143168798008,2.991026167102538,56.70817490111974,5,20210623_0951_AS5_K2I2F1D0.csv
17.603324366947582,599.670105,47.97195702529313,558606.2921363476,19.59320525803346,251.4696655,0.5262216915072031,3.776413701273957,37.23303931375875,5,20210623_1120_AS5_A1V2T2Q2.csv
18.461917743953265,557.3972168,52.70586733382506,585907.4215221008,25.121841562874224,369.1359558,0.6373405917189999,4.386239108148897,39.416048073506985,5,20210623_1243_AS5_N0L2I1G1.csv
18.126559238924,666.1798706,50.16179473431315,575427.6230396423,20.576245254644217,319.7581787,0.630416522061251,3.492370998600354,32.63860978971483,5,20210623_1408_AS5_C0A0W1T1.csv
17.71473590865673,540.0648193,49.23024961362187,560494.244149899,26.147967234483392,370.9754639,1.204929607245498,3.5238293272150245,21.700645474056465,5,20210623_1532_AS5_Q1O2L0I0.csv
18.626109975412035,672.4822998,51.76919185593923,589721.2679315205,34.61741084927654,487.0402832,0.5265593111683348,3.2857845054851826,65.74141355193785,5,20210624_0746_AS5_G0D1A2W2.csv
17.92894471379103,654.5960083,50.75160051929888,568060.684311755,22.644388678934977,338.994873,0.5039980811416215,3.486262814329171,44.92862223090451,5,20210624_0909_AS5_T0R2O1L1.csv
18.46237342214225,591.5505981,52.02916826653729,586586.5283683036,24.65821280826988,367.0529785,0.6843469490543825,3.7008569999416814,36.03121564315469,5,20210624_1033_AS5_J0G2D2B1.csv
17.7586465390494,639.5269775,50.25249821075355,561990.1283747574,30.173042193636572,426.5240479,1.3599740069598525,3.2573504121735977,22.18632133850328,5,20210624_1156_AS5_X2U0P2M1.csv
18.146493322984018,666.3959351,51.51946614195325,575044.2269120405,23.40238263366099,355.7333374,0.5364050588697212,4.411053108106864,43.627378177958114,5,20210624_1320_AS5_H1E1R0O0.csv
18.544820553512483,754.1807251,52.88976025630422,590967.7965787823,33.947626239867134,474.5500183,0.5241520219912749,4.029154801871462,64.7655206130753,5,20210624_1443_AS5_F0J2B0W0.csv
18.202854622422446,555.9840698,51.06706560698634,575574.2631609978,25.50779796066546,385.2124023,0.6393348725916733,4.152726396786968,39.89677411076444,5,20210625_0814_AS5_B2C1C2E0.csv
17.91895744365469,736.1650391,51.547953596875736,567314.1926661076,34.92889778290342,484.8119812,0.5863829482763745,2.161592369411438,59.56568523815363,5,20210625_0939_AS5_E2F2H0H2.csv
19.204990433023564,601.8258057,52.89661124280314,609720.0362676322,29.449286649938834,413.976532,0.6828928838550279,4.505669689132371,43.12368177989796,5,20210625_1102_AS5_J1K0K1M0.csv
19.226151921503757,684.2406616,53.96090327882013,610122.7050770002,36.1596277388153,489.8596802,0.47585424775960167,3.7973709793258372,75.98727559184593,5,20210625_1229_AS5_M2N1P0P1.csv
20.06260455722211,691.6636963,54.980548262387,639836.5845389275,27.394850219741038,404.1473389,0.44592888675580084,4.221436107631366,61.43184869800925,5,20210625_1353_AS5_R1S0S1U1.csv
16.33660807478226,583.3358154,45.85080215105852,511858.60419907776,10.564988564530681,174.0193481,0.8467044137828287,2.738309708555291,12.477629283916341,5,20210625_1522_AS5_U2V1X0X1.csv
18.869844984882985,706.9302368,52.38158125029523,597645.7303612139,21.582670316290685,342.5747681,0.8126237220350598,3.99134549274,26.558915451160093,6,20210630_0754_AS6_V2S0Q1N1.csv
19.363291399034594,747.6414795,53.53264602610698,616604.6513108576,23.38696998437462,329.6008606,0.6017716803231473,3.5567894614176456,38.86288125590029,6,20210630_0919_AS6_K2I1F1C2.csv
17.56736445381982,586.9849854,47.56209934583794,554039.5401445695,16.333369653084027,222.6800842,0.4621250825243108,4.243791941403323,35.34328007271511,6,20210630_1043_AS6_A0V1T2Q0.csv
19.021318990162477,607.2471924,53.11442367513891,601358.9998739867,30.906791936031517,430.5993652,0.6916330103902789,4.805029039615597,44.68604680699585,6,20210630_1206_AS6_N0L0I2D0.csv
18.287156901521826,759.1624756,51.33716540715377,579172.5462280978,20.58918477415562,315.1763306,0.3996211794697331,3.69561567332759,51.52046644977806,6,20210630_1329_AS6_F2A2W2T1.csv
17.76646384906791,560.0751343,49.94726593645848,559732.4435648845,26.4729362796994,387.0177002,1.0164933949561237,3.747655079714813,26.04313611844068,6,20210630_1454_AS6_Q2O0L2I0.csv
19.178954344454393,671.4465942,53.19469476299491,607512.5578149373,34.236705966430684,478.6762085,0.6457060474612629,3.880629188404338,53.021302631455164,6,20210701_0802_AS6_G2D1A1W0.csv
17.478574823669497,655.2860718,48.70541362121437,550103.1854253501,20.57887949384952,317.1351318,1.1297994805204699,4.107387287468371,18.214468765450114,6,20210701_0925_AS6_X2R1B1T0.csv
18.381741664098,575.7177124,52.47379404071557,580752.7461355123,23.461587720061512,361.9139709,0.7339206686293227,4.145806002003379,31.967035474724067,6,20210701_1049_AS6_O1L1J0G0.csv
18.342920810613265,682.3504639,51.673026319503386,579929.784348349,24.10423601119569,367.3349915,0.5584201553232231,2.4429221160086017,43.16428076353434,6,20210701_1212_AS6_P1U1H0E1.csv
18.95211068178675,664.3588257,52.68312257282772,600990.3818301396,21.779578491878283,339.2973633,0.46909803420046214,4.672636752220223,46.427639059729465,6,20210701_1335_AS6_M1W1R2O2.csv
19.098093763991404,594.3743286,53.65936768166371,604492.863817856,24.091730004063624,371.4332275,0.7295490878505697,4.0962208064608285,33.02231499170655,6,20210701_1459_AS6_J2G1D2B0.csv
17.165611399673683,677.7435303,49.23578817591497,539223.3508979494,35.18490409433749,483.9197998,1.2806876044634503,3.4540046573428285,27.47323331574298,6,20210702_0818_AS6_X0X1U0R0.csv
18.704953951055206,671.3113403,52.81236697454128,591731.2182416314,26.49358279975486,390.864563,0.44767807821772515,3.7304527782122063,59.17866498752325,6,20210702_0945_AS6_H2B2P0J1.csv
20.01891141212762,690.4824829,54.819222766664986,634839.718701391,27.546459372405295,413.7182312,0.4213411994441633,5.319204213392853,65.37648263193256,6,20210702_1110_AS6_M0S1M2U2.csv
18.613696375225615,659.5998535,51.79400393294792,586889.8467108636,24.093925020896375,365.3701782,0.4629709540382072,4.7709959030756615,52.04085569988272,6,20210702_1235_AS6_H1V0K1E2.csv
19.930110076047246,695.6882935,55.584854326576774,632242.8819424468,30.03608532789872,441.2613831,0.8482732807309562,4.324482252931713,35.40808360859943,6,20210702_1402_AS6_S2P2N2K0.csv
18.932116947999614,756.0137329,52.44393317304131,599106.8408194478,23.201898630255098,339.9716797,0.5634943616496614,4.696607241238044,41.17430176109275,6,20210702_1525_AS6_E0F0C1C0.csv
19.169560686355172,710.4133301,52.028616756584775,610761.3730279622,34.57676247159459,459.2934875,1.1520992039996216,4.8360444235193984,30.011705792783463,7,20210707_0808_AS7_X1V1S0P2.csv
19.061058962367238,742.5491333,54.00924027017023,604902.7061707242,40.08812188649403,540.7702026,0.799961003631474,2.7961197178289643,50.111968689507144,7,20210707_0931_AS7_N1K0H0F2.csv
18.560142795422735,703.8613281,51.709629447373715,587669.80133147,34.1800064137647,475.9592285,1.1484405073249482,4.527240263187001,29.761845369705288,7,20210707_1054_AS7_X2U0S1P1.csv
19.438707297809195,601.3466187,53.04151362723293,616420.8471208274,22.218795821745655,316.308136,0.44895502864664544,4.383871408066028,49.48892319903337,7,20210707_1219_AS7_M2K1E0C0.csv
16.654799664697503,652.3227539,45.881216604740295,523610.2466584248,26.626335983783623,406.735321,0.4758667398817212,3.11205419038657,55.952169442872076,7,20210707_1342_AS7_H2C2X0U2.csv
19.707229042751436,654.7113037,53.57836240226414,624167.3582420235,26.425200374596173,384.4356384,0.34327755060240245,5.5038106916774225,76.97686772568687,7,20210707_1507_AS7_R1P0M1J2.csv
19.43318600326297,679.5678711,54.61566661212018,617217.4206496353,23.1733881455316,359.7802124,0.4977350420136255,4.365086622187893,46.55674329127168,7,20210708_0746_AS7_H1E2W2B2.csv
19.129112763665912,647.8703003,52.7915369971628,605742.4847742447,30.791874044691955,432.7923279,0.5261393929901395,5.0265583743536455,58.523062945487474,7,20210708_0910_AS7_T1O2R0M0.csv
19.01485966853618,567.3051758,53.24285797660509,601116.7587014342,22.393144812999445,342.4701538,0.5848059350263944,4.577326862835957,38.29092791732629,7,20210708_1034_AS7_J0E1G2B0.csv
19.105913097113795,607.3947754,52.13559730087164,604281.8194355151,22.225506702854062,340.2150574,0.3997426067143705,4.910654514120821,55.59815328167337,7,20210708_1157_AS7_A0D0I2L1.csv
18.10348031102233,584.4086304,50.67634756353897,571237.2177339987,26.456924112110283,386.9424133,1.069003830825777,3.8359538946239238,24.74890721635772,7,20210708_1321_AS7_Q1U1O1J1.csv
19.035556299453248,654.3980713,53.37965824302075,603179.672460775,23.1707182308406,355.8373718,0.35368173217503185,4.425895385534525,65.51105418368694,7,20210708_1447_AS7_W0R2G0B1.csv
19.66319003523935,711.7723999,52.87104737694244,625977.6547718447,36.19733367103478,504.1604614,0.49134765176169726,4.5881091009925745,73.66799629812229,7,20210709_0759_AS7_V2W1T0S2.csv
18.334824155048764,634.9319458,50.4244200538963,576098.5097757872,22.8660490480694,359.1523132,0.5292382266919402,4.768214190892833,43.204772155767756,7,20210709_0923_AS7_T2Q0V0O0.csv
19.589845369521107,756.6231689,55.298060374267536,619235.0121305622,41.17924550582772,552.9584351,0.8193904846025898,5.495929611006785,50.255334576473565,7,20210709_1054_AS7_N2L2K2F0.csv
19.38344771134562,752.9379883,54.384627522550524,613040.300766728,26.098660024556015,383.7935181,0.3975283874169721,3.6472861487436936,65.6506663271779,7,20210709_1231_AS7_N0L0F1I0.csv
18.776471758132445,598.4545288,51.12198144132129,593355.2840287434,29.120417012512668,417.7684631,0.49463535100683664,4.919128011147179,58.871304366328076,7,20210709_1431_AS7_G1D2C1A1.csv
18.215168973140624,605.3008423,49.26637755889831,573085.6462329503,13.346462118213863,199.7677765,0.3690573204568605,4.737307967796171,36.16267650490583,7,20210709_1556_AS7_D1A2I1Q2.csv
18.995705748473245,661.4798584,53.39128876237583,603436.5845117496,21.593803821864537,344.9649963,0.37741924983216735,4.2911337691898375,57.21285202847082,8,20210714_0808_AS8_W0T2O2N0.csv
